first_currency;second_currency;UNIX timestamp;open;high;low;close;volume
BTC;USDT;1,59754E+12;11760.5;11980;11680;11852.4;56237.9
BTC;USDT;1,59762E+12;11852.4;11931.7;11686;11911;41368.2
BTC;USDT;1,59771E+12;11911;12468;11769.8;12281.1;84734.2
BTC;USDT;1,5978E+12;12281.2;12387.8;11817.9;11945;75923.8
BTC;USDT;1,59788E+12;11945.1;12020.1;11561;11754.6;73940.2
BTC;USDT;1,59797E+12;11754.4;11888;11668;11853.5;46085.3
BTC;USDT;1,59805E+12;11853.5;11878;11485.8;11531.3;64448.3
BTC;USDT;1,59814E+12;11531.2;11686;11376.8;11663;43678.7
BTC;USDT;1,59823E+12;11663.5;11718.1;11514.1;11648.1;37900
BTC;USDT;1,59831E+12;11648.1;11824.9;11585.1;11748.2;46212.4
BTC;USDT;1,5984E+12;11748.2;11767.8;11117.6;11318.4;69590.9
BTC;USDT;1,59849E+12;11318.4;11539.3;11244;11461.4;53998.2
BTC;USDT;1,59857E+12;11461.4;11592.2;11125;11330.4;63246
BTC;USDT;1,59866E+12;11330.4;11542.7;11276.9;11526.9;45953.9
BTC;USDT;1,59875E+12;11526.9;11580;11417;11465.8;32973.8
BTC;USDT;1,59883E+12;11465.8;11719;11458;11711.2;43177.9
BTC;USDT;1,59892E+12;11711.2;11800.8;11570;11649.5;55353.6
BTC;USDT;1,599E+12;11649.5;12050.8;11515;11922;78148.2
BTC;USDT;1,59909E+12;11922;11954.6;11160.1;11388.5;87221.8
BTC;USDT;1,59918E+12;11388.5;11462.6;9960.8;10140.8;121950
BTC;USDT;1,59926E+12;10138.3;10627;9875.5;10446.2;92733.6
BTC;USDT;1,59935E+12;10446.2;10565.7;9825;10166.7;90001.6
BTC;USDT;1,59944E+12;10166.7;10347.1;9994.86;10256.2;56368.8
BTC;USDT;1,59952E+12;10255.9;10410.8;9875;10373.4;62620.2
BTC;USDT;1,59961E+12;10373.5;10438;9850;10126.7;73491.9
BTC;USDT;1,5997E+12;10126.7;10343;9981.01;10219.2;49347.1
BTC;USDT;1,59978E+12;10219.3;10483.3;10070.8;10336.9;58253.8
BTC;USDT;1,59987E+12;10336.9;10397.6;10200;10387.9;43830.3
BTC;USDT;1,59996E+12;10387.9;10478;10269.2;10440.9;35379.2
BTC;USDT;1,60004E+12;10440.7;10580.1;10200;10332.8;43837.6
BTC;USDT;1,60013E+12;10332.8;10750;10212.3;10671.8;67059.3
BTC;USDT;1,60021E+12;10671.8;10930;10606.5;10785.3;61822.5
BTC;USDT;1,6003E+12;10785.2;11093;10661.2;10954;64991.5
BTC;USDT;1,60039E+12;10954;11045.5;10745.8;10940;55601.6
BTC;USDT;1,60047E+12;10940;11038;10812.8;10933.4;47266.7
BTC;USDT;1,60056E+12;10933.4;11179.8;10887.4;11080.7;38440
BTC;USDT;1,60065E+12;11080.6;11080.6;10723;10920.3;39157.9
BTC;USDT;1,60073E+12;10920.3;10988.9;10296.3;10417.2;70683.4
BTC;USDT;1,60082E+12;10417.2;10572.7;10353;10529.6;43991.2
BTC;USDT;1,60091E+12;10529.6;10537.2;10136.8;10241.5;51876.6
BTC;USDT;1,60099E+12;10241.5;10795.2;10190.9;10736.3;57676.6
BTC;USDT;1,60108E+12;10736.3;10760.5;10556.2;10686.7;48101.1
BTC;USDT;1,60116E+12;10686.6;10820.9;10644.7;10728.6;28420.8
BTC;USDT;1,60125E+12;10728.6;10799;10594.8;10774.2;30549.5
BTC;USDT;1,60134E+12;10774.3;10950;10626;10696.1;50095.2
BTC;USDT;1,60142E+12;10696.1;10867.5;10635.9;10840.5;41874.9
BTC;USDT;1,60151E+12;10840.6;10849.3;10665.1;10776.6;39596
BTC;USDT;1,6016E+12;10776.6;10920;10437;10619.1;60866.3
BTC;USDT;1,60168E+12;10619.1;10664.6;10374;10570.4;50130.4
BTC;USDT;1,60177E+12;10570.4;10603.6;10496.5;10542.1;22298.2
BTC;USDT;1,60186E+12;10542.1;10696.9;10517.9;10666.6;23212
BTC;USDT;1,60194E+12;10666.6;10798;10615.6;10792.2;34025.8
BTC;USDT;1,60203E+12;10792.2;10800;10525;10599.7;48674.7
BTC;USDT;1,60212E+12;10599.7;10681.9;10546.2;10666.4;32812
BTC;USDT;1,6022E+12;10666.4;10950;10530.4;10925.6;51959.7
BTC;USDT;1,60229E+12;10925.4;11104.6;10829;11050.6;48240.1
BTC;USDT;1,60237E+12;11050.6;11491;11050.5;11293.2;43648
BTC;USDT;1,60246E+12;11293.2;11445;11221;11369;29043.9
BTC;USDT;1,60255E+12;11369;11720;11172;11528.2;52825.3
BTC;USDT;1,60263E+12;11528.2;11557;11300;11420.6;42205.3
BTC;USDT;1,60272E+12;11420.6;11548;11280;11417.9;41415.1
BTC;USDT;1,60281E+12;11417.9;11617.3;11250.8;11505.1;48760.7
BTC;USDT;1,60289E+12;11505.1;11541.2;11200;11319.3;48797.8
BTC;USDT;1,60298E+12;11319.2;11402.4;11255;11360.2;22368.9
BTC;USDT;1,60307E+12;11360.3;11505;11346.2;11503.1;23284
BTC;USDT;1,60315E+12;11503.1;11824;11408;11751.5;47414.5
BTC;USDT;1,60324E+12;11751.5;12038.4;11677.6;11910;62134.8
BTC;USDT;1,60332E+12;11910;13217.7;11887;12781;114584
BTC;USDT;1,60341E+12;12780.8;13185;12678.1;12968.5;70038.8
BTC;USDT;1,6035E+12;12968.8;13027.7;12720.1;12923.1;50387
BTC;USDT;1,60358E+12;12923.1;13166.7;12870;13111.7;35952.2
BTC;USDT;1,60367E+12;13111.7;13350;12888;13028.8;38481.6
BTC;USDT;1,60376E+12;13029.6;13238.8;12765;13052.2;60951.7
BTC;USDT;1,60384E+12;13052.2;13789.3;13019.9;13636.2;80796.6
BTC;USDT;1,60393E+12;13636.2;13859.5;12888;13266.4;94440.6
BTC;USDT;1,60402E+12;13266.4;13642.9;12920.8;13455.7;74872.6
BTC;USDT;1,6041E+12;13455.7;13670;13115;13560.1;70657.8
BTC;USDT;1,60419E+12;13560.1;14100;13411.5;13791;67339.2
BTC;USDT;1,60428E+12;13791;13895;13603;13761.5;36285.6
BTC;USDT;1,60436E+12;13761.5;13830;13195;13549.4;64566.4
BTC;USDT;1,60445E+12;13549.6;14066.1;13285;14023.5;74115.6
BTC;USDT;1,60453E+12;14023.5;14259;13525;14144;93017
BTC;USDT;1,60462E+12;14144;15750;14093.6;15590;143742
BTC;USDT;1,60471E+12;15590;15960;15166;15579.9;122618
BTC;USDT;1,60479E+12;15579.9;15753.5;14344.2;14818.3;101431
BTC;USDT;1,60488E+12;14818.3;15650;14703.9;15475.1;65547.2
BTC;USDT;1,60497E+12;15475.1;15840;14805.5;15328.4;108976
BTC;USDT;1,60505E+12;15328.4;15460;15072.5;15297.2;61681.9
BTC;USDT;1,60514E+12;15297.2;15965;15272.7;15684.2;78469.8
BTC;USDT;1,60523E+12;15684.2;16340.7;15440.6;16291.9;102196
BTC;USDT;1,60531E+12;16291.8;16480;15952.3;16320.7;75691.9
BTC;USDT;1,6054E+12;16320;16327;15670;16070.5;59116.3
BTC;USDT;1,60548E+12;16069.6;16180;15774.7;15957;43596.8
BTC;USDT;1,60557E+12;15957;16880;15864;16713.6;81300.7
BTC;USDT;1,60566E+12;16713.1;17858.8;16538;17659.4;115221
BTC;USDT;1,60574E+12;17659.4;18476.9;17214.4;17776.1;149020
BTC;USDT;1,60583E+12;17777.8;18179.8;17335.7;17802.8;93009.6
BTC;USDT;1,60592E+12;17802.8;18815.2;17740;18655.7;88423
BTC;USDT;1,606E+12;18655.7;18965.9;18308.6;18703.8;75577.5
BTC;USDT;1,60609E+12;18703.8;18750;17610.9;18414.4;81645.7
BTC;USDT;1,60618E+12;18413.9;18766;18000;18368;82961.5
BTC;USDT;1,60626E+12;18368;19419;18018;19160;113582
BTC;USDT;1,60635E+12;19160;19484.2;18500.3;18719.1;93266.6
BTC;USDT;1,60644E+12;18718.8;18915;16188;17149.5;181005
BTC;USDT;1,60652E+12;17149.5;17457.6;16438.1;17139.5;85297
BTC;USDT;1,60661E+12;17139.5;17880.5;16865.6;17719.8;64910.7
BTC;USDT;1,60669E+12;17719.8;18360.1;17517;18185;55329
BTC;USDT;1,60678E+12;18185;19863.2;18185;19695.9;115463
BTC;USDT;1,60687E+12;19695.9;19888;18001.1;18765;127699
BTC;USDT;1,60695E+12;18765;19342;18330;19204.1;75911
BTC;USDT;1,60704E+12;19204.1;19598;18867.2;19421.9;66689.4
BTC;USDT;1,60713E+12;19422.3;19527;18565.3;18650.5;71283.7
BTC;USDT;1,60721E+12;18650.5;19177;18500;19147.7;42922.8
BTC;USDT;1,6073E+12;19147.7;19420;18857;19359.4;37043.1
BTC;USDT;1,60739E+12;19358.7;19420.9;18902.9;19166.9;41372.3
BTC;USDT;1,60747E+12;19166.9;19294.8;18200;18324.1;61626.9
BTC;USDT;1,60756E+12;18324.1;18639.6;17650;18541.3;79585.6
BTC;USDT;1,60764E+12;18541.3;18557.3;17911.1;18254.6;52890.7
BTC;USDT;1,60773E+12;18254.8;18292.7;17572.3;18036.5;72610.7
BTC;USDT;1,60782E+12;18036.5;18948.7;18020.7;18808.7;49520
BTC;USDT;1,6079E+12;18808.7;19411;18711.1;19175;56560.8
BTC;USDT;1,60799E+12;19175;19349;19000;19273.1;47257.2
BTC;USDT;1,60808E+12;19273.7;19570;19050;19426.4;61834.4
BTC;USDT;1,60816E+12;19426.4;21560;19278.6;21335.5;114306
BTC;USDT;1,60825E+12;21335.5;23800;21230;22797.2;184882
BTC;USDT;1,60834E+12;22797.2;23285.2;22350;23107.4;79646.1
BTC;USDT;1,60842E+12;23107.4;24171.5;22750;23821.6;86045.1
BTC;USDT;1,60851E+12;23821.6;24295;23060;23455.5;76690.1
BTC;USDT;1,6086E+12;23455.5;24102.8;21815;22719.7;88030.3
BTC;USDT;1,60868E+12;22719.9;23837.1;22353.4;23810.8;87033.1
BTC;USDT;1,60877E+12;23810.8;24100;22600;23232.8;119047
BTC;USDT;1,60885E+12;23232.4;23794.4;22703.4;23729.2;69013.8
BTC;USDT;1,60894E+12;23729;24789.9;23433.6;24712.5;79519.9
BTC;USDT;1,60903E+12;24712.5;26867;24500;26493.4;97806.5
BTC;USDT;1,60911E+12;26493.4;28422;25700;26281.7;148456
BTC;USDT;1,6092E+12;26281.5;27500;26101;27079.4;79721.7
BTC;USDT;1,60929E+12;27079.4;27410;25880;27385;69411.6
BTC;USDT;1,60937E+12;27385;28996;27320;28875.5;95356.1
BTC;USDT;1,60946E+12;28875.6;29300;27850;28923.6;75508.5
BTC;USDT;1,60955E+12;28923.6;29600;28624.6;29331.7;54182.9
BTC;USDT;1,60963E+12;29331.7;33300;28946.5;32178.3;129994
BTC;USDT;1,60972E+12;32176.4;34778.1;31963;33000.1;120958
BTC;USDT;1,6098E+12;33000.1;33600;28130;31988.7;140900
BTC;USDT;1,60989E+12;31989.8;34360;29900;33949.5;116050
BTC;USDT;1,60998E+12;33949.5;36939.2;33288;36769.4;127139
BTC;USDT;1,61006E+12;36769.4;40365;36300;39432.3;132826
BTC;USDT;1,61015E+12;39432.5;41950;36500;40582.8;139790
BTC;USDT;1,61024E+12;40587;41380;38720;40088.2;75786
BTC;USDT;1,61032E+12;40088.2;41350;35111.1;38150;118210
BTC;USDT;1,61041E+12;38150;38264.7;30420;35404.5;249132
BTC;USDT;1,6105E+12;35410.4;36628;32531;34051.2;133948
BTC;USDT;1,61058E+12;34049.1;37850;32380;37371.4;124478
BTC;USDT;1,61067E+12;37371.4;40100;36701.2;39144.5;102950
BTC;USDT;1,61076E+12;39145.2;39747.8;34408;36742.2;118301
BTC;USDT;1,61084E+12;36737.4;37950;35357.8;35995;86348.4
BTC;USDT;1,61093E+12;35995;36852.5;33850;35828.6;80157.7
BTC;USDT;1,61101E+12;35825;37469.8;34800;36631.3;70698.1
BTC;USDT;1,6111E+12;36622.5;37850;35844.1;35891.5;79611.3
BTC;USDT;1,61119E+12;35901.9;36415.3;33400;35468.2;89368.4
BTC;USDT;1,61127E+12;35468.2;35600;30071;30850.1;131803
BTC;USDT;1,61136E+12;30852;33826.5;28850;32945.2;142972
BTC;USDT;1,61145E+12;32950;33456;31390.2;32078;64595.3
BTC;USDT;1,61153E+12;32078;33071;30900;32259.9;57978
BTC;USDT;1,61162E+12;32259.4;34875;31910;32254.2;88499.2
BTC;USDT;1,61171E+12;32254.2;32921.9;30837.4;32467.8;84972.2
BTC;USDT;1,61179E+12;32464;32557.3;29241.7;30366.2;95912
BTC;USDT;1,61188E+12;30362.2;33784;29842.1;33364.9;92621.1
BTC;USDT;1,61196E+12;33368.2;38531.9;31915.4;34252.2;231827
BTC;USDT;1,61205E+12;34246.3;34933;32825;34262.9;84889.7
BTC;USDT;1,61214E+12;34262.9;34342.7;32171.7;33093;68742.3
BTC;USDT;1,61222E+12;33093;34717.3;32296.2;33526.4;82718.3
BTC;USDT;1,61231E+12;33517.1;35984.3;33418;35466.2;78056.7
BTC;USDT;1,6124E+12;35472.7;37662.6;35362.4;37618.9;80784.3
BTC;USDT;1,61248E+12;37620.3;38708.3;36161.9;36936.7;92080.7
BTC;USDT;1,61257E+12;36936.6;38310.1;36570;38290.2;66681.3
BTC;USDT;1,61266E+12;38289.3;40955.5;38215.9;39186.9;98757.3
BTC;USDT;1,61274E+12;39181;39700;37351;38795.7;84363.7
BTC;USDT;1,61283E+12;38795.7;46794.4;37988.9;46374.9;138598
BTC;USDT;1,61292E+12;46374.9;48142.2;44961.1;46420.4;115500
BTC;USDT;1,613E+12;46420.4;47310;43727;44807.6;97154.2
BTC;USDT;1,61309E+12;44807.6;48678.9;43994;47969.5;89561.1
BTC;USDT;1,61317E+12;47968.7;48985.8;46125;47287.6;85870
BTC;USDT;1,61326E+12;47298.1;48150;46202.5;47153.7;63768.1
BTC;USDT;1,61335E+12;47156.8;49707.4;47014.2;48577.8;73735.5
BTC;USDT;1,61343E+12;48580.5;49010.9;45570.8;47911.1;79398.2
BTC;USDT;1,61352E+12;47911.1;50689.2;47003.6;49133.4;88813.3
BTC;USDT;1,61361E+12;49133.4;52618.7;48947;52119.7;85743.6
BTC;USDT;1,61369E+12;52117.7;52530;50901.9;51552.6;60758
BTC;USDT;1,61378E+12;51552.6;56368;50710.2;55906;79659.8
BTC;USDT;1,61387E+12;55906;57700.5;53863.9;55841.2;80948.2
BTC;USDT;1,61395E+12;55841.2;58352.8;55477.6;57408.6;58166.7
BTC;USDT;1,61404E+12;57412.4;57508.5;47622;54087.7;134019
BTC;USDT;1,61412E+12;54087.7;54183.6;44892.6;48891;169375
BTC;USDT;1,61421E+12;48891;51375;46988.7;49676.2;91881.2
BTC;USDT;1,6143E+12;49676.2;52041.7;46674.3;47073.7;83310.7
BTC;USDT;1,61438E+12;47073.7;48424.1;44106.8;46276.9;109423
BTC;USDT;1,61447E+12;46276.9;48394;45000;46106.4;66060.8
BTC;USDT;1,61456E+12;46103.7;46638.5;43000;45135.7;83055.4
BTC;USDT;1,61464E+12;45134.1;49790;44950.5;49587;85086.1
BTC;USDT;1,61473E+12;49595.8;50200;47047.6;48440.6;64221.1
BTC;USDT;1,61482E+12;48436.6;52640;48100.7;50349.4;81035.9
BTC;USDT;1,6149E+12;50349.4;51773.9;47500;48374.1;82649.7
BTC;USDT;1,61499E+12;48374.1;49448.9;46300;48751.7;78192.5
BTC;USDT;1,61508E+12;48746.8;49200;47070;48882.2;44399.2
BTC;USDT;1,61516E+12;48882.2;51450;48882.2;50971.8;55235
BTC;USDT;1,61525E+12;50959.1;52402.8;49274.7;52375.2;66987.4
BTC;USDT;1,61533E+12;52375.2;54895;51789.4;54884.5;71656.7
BTC;USDT;1,61542E+12;54874.7;57387.7;53005;55851.6;84749.2
BTC;USDT;1,61551E+12;55851.6;58150;54272.8;57773.2;81914.8
BTC;USDT;1,61559E+12;57773.1;58081.5;54962.8;57221.7;73405.4
BTC;USDT;1,61568E+12;57221.7;61844;56078.2;61188.4;83245.1
BTC;USDT;1,61577E+12;61188.4;61724.8;58966.8;58968.3;52601.1
BTC;USDT;1,61585E+12;58976.1;60633.4;54600;55605.2;102771
BTC;USDT;1,61594E+12;55605.2;56938.3;53271.3;56900.8;77986.7
BTC;USDT;1,61603E+12;56900.7;58974.7;54123.7;58913;70421.6
BTC;USDT;1,61611E+12;58913;60130;57023;57648.2;66580.4
BTC;USDT;1,6162E+12;57641;59468;56270.7;58030;52392.7
BTC;USDT;1,61628E+12;58030;59880;57820.2;58102.3;44476.9
BTC;USDT;1,61637E+12;58100;58589.1;55450.1;57351.6;48564.5
BTC;USDT;1,61646E+12;57351.6;58430.7;53650;54083.2;62581.6
BTC;USDT;1,61654E+12;54083.2;55830.9;53000;54340.9;59789.4
BTC;USDT;1,61663E+12;54342.8;57200;51700;52303.6;83537.5
BTC;USDT;1,61672E+12;52303.7;53287;50427.6;51293.8;87400.5
BTC;USDT;1,6168E+12;51293.8;55073.5;51214.6;55025.6;63813.8
BTC;USDT;1,61689E+12;55025.6;56700.4;53950;55817.1;50105.5
BTC;USDT;1,61698E+12;55817.1;56559.8;54691.8;55777.6;39050.4
BTC;USDT;1,61706E+12;55777.6;58405.8;54800;57635.5;67857.9
BTC;USDT;1,61715E+12;57635.5;59368;57071.4;58746.6;55122.4
BTC;USDT;1,61724E+12;58746.6;59800;56769;58740.6;60975.5
BTC;USDT;1,61732E+12;58739.5;59490;57935.4;58720.4;47415.6
BTC;USDT;1,61741E+12;58720.4;60200;58428.6;58950;47382.4
BTC;USDT;1,61749E+12;58950;59791.7;56880;57051.9;47409.9
BTC;USDT;1,61758E+12;57051.9;58492.9;56388;58202;41314.1
BTC;USDT;1,61767E+12;58202;59272;56777.8;59130;54258
BTC;USDT;1,61775E+12;59130;59495.2;57413;57991.1;54201
BTC;USDT;1,61784E+12;57990;58655;55473;55953.4;71228.4
BTC;USDT;1,61793E+12;55953.4;58153.3;55700;58077.5;44283.1
BTC;USDT;1,61801E+12;58077.5;58894.9;57654;58142.5;40831.9
BTC;USDT;1,6181E+12;58142.6;61500;57900;59769.1;69906.4
BTC;USDT;1,61819E+12;59769.1;60699;59232.5;60002.4;41156.7
BTC;USDT;1,61827E+12;59998.8;61300;59350.6;59860;56375
BTC;USDT;1,61836E+12;59860;63777.8;59805.1;63575;82848.7
BTC;USDT;1,61844E+12;63575;64854;61301;62959.5;82616.3
BTC;USDT;1,61853E+12;62959.5;63800;62020;63160;51649.7
BTC;USDT;1,61862E+12;63158.7;63520.6;60000;61334.8;91764.1
BTC;USDT;1,6187E+12;61334.8;62506.1;59580.9;60006.7;58912.3
BTC;USDT;1,61879E+12;60006.7;60499;50931.3;56150;124882
BTC;USDT;1,61888E+12;56150;57526.8;54221.6;55633.1;78229
BTC;USDT;1,61896E+12;55633.1;57076.2;53330;56425;72744.5
BTC;USDT;1,61905E+12;56425;56757.9;53536;53787.6;66984.8
BTC;USDT;1,61914E+12;53787.6;55521.5;50500;51691;104657
BTC;USDT;1,61922E+12;51690.9;52131.9;47500;51125.1;132231
BTC;USDT;1,61931E+12;51110.6;51166.2;48657.1;50047.8;55361.5
BTC;USDT;1,6194E+12;50047.8;50567.9;46930;49066.8;58255.6
BTC;USDT;1,61948E+12;49066.8;54356.6;48753.4;54001.4;86310.8
BTC;USDT;1,61957E+12;54001.4;55460;53222;55012;54064
BTC;USDT;1,61965E+12;55012;56428;53813.2;54846.2;55130.5
BTC;USDT;1,61974E+12;54846.2;55195.8;52330.9;53555;52486
BTC;USDT;1,61983E+12;53555;57963;53013;57694.3;68578.9
BTC;USDT;1,61991E+12;57697.2;58458.1;56956.1;57800.4;42600.4
BTC;USDT;1,62E+12;57797.4;57911;56035.2;56578.2;36812.9
BTC;USDT;1,62009E+12;56578.2;58981.4;56435;57169.4;57649.9
BTC;USDT;1,62017E+12;57169.4;57200;53046.7;53200;85324.6
BTC;USDT;1,62026E+12;53205.1;58069.8;52900;57436.1;77263.9
BTC;USDT;1,62035E+12;57436.1;58360;55200;56393.7;70181.7
BTC;USDT;1,62043E+12;56393.7;58650;55241.6;57314.8;74542.8
BTC;USDT;1,62052E+12;57315.5;59500;56900;58862.1;69709.9
BTC;USDT;1,6206E+12;58866.5;59300;56235.7;58240.8;69806.1
BTC;USDT;1,62069E+12;58240.8;59500;53400;55816.1;89586.4
BTC;USDT;1,62078E+12;55816.1;56862.4;54370;56670;64329.5
BTC;USDT;1,62086E+12;56670;58000;48600;49631.3;99842.8
BTC;USDT;1,62095E+12;49537.1;51367.2;46000;49671;147332
BTC;USDT;1,62104E+12;49671.9;51483;48799.8;49841.4;80082.2
BTC;USDT;1,62112E+12;49844.2;50700;46555;46763;89437.5
BTC;USDT;1,62121E+12;46763;49795.9;43825.4;46431.5;114270
BTC;USDT;1,6213E+12;46426.8;46686;42001;43538;166657
BTC;USDT;1,62138E+12;43538;45799.3;42250;42849.8;116980
BTC;USDT;1,62147E+12;42849.8;43584.9;30000;36690.1;354347
BTC;USDT;1,62156E+12;36671.2;42451.7;34850;40526.6;203018
BTC;USDT;1,62164E+12;40525.4;42200;33488;37252;202101
BTC;USDT;1,62173E+12;37263.4;38829;35200.6;37449.7;126542
BTC;USDT;1,62181E+12;37458.5;38270.6;31111;34655.2;217136
BTC;USDT;1,6219E+12;34681.4;39920;34031;38796.3;161631
BTC;USDT;1,62199E+12;38811;39791.8;36419.6;38324.7;111996
BTC;USDT;1,62207E+12;38324.7;40841;37800.4;39241.9;104781
BTC;USDT;1,62216E+12;39241.9;40411.1;37134.3;38530;86547.2
BTC;USDT;1,62225E+12;38530;38877.8;34684;35663.5;135378
BTC;USDT;1,62233E+12;35661.8;37338.6;33632.8;34605.1;112663
BTC;USDT;1,62242E+12;34605.1;36488;33379;35641.3;73535.4
BTC;USDT;1,62251E+12;35641.3;37499;34153.8;37253.8;94160.7
BTC;USDT;1,62259E+12;37253.8;37894.8;35666;36693.1;81234.7
BTC;USDT;1,62268E+12;36694.9;38225;35920;37568.7;67587.4
BTC;USDT;1,62276E+12;37568.7;39476;37170;39246.8;75889.1
BTC;USDT;1,62285E+12;39246.8;39289.1;35555.1;36829;91317.8
BTC;USDT;1,62294E+12;36829.1;37925;34800;35513.2;70459.6
BTC;USDT;1,62302E+12;35516.1;36480;35222;35796.3;47650.2
BTC;USDT;1,62311E+12;35796.3;36900;33300;33552.8;77575
BTC;USDT;1,6232E+12;33557;34068;31000;33380.8;123251
BTC;USDT;1,62328E+12;33380.8;37534.8;32396.8;37388.1;136608
BTC;USDT;1,62337E+12;37388.1;38491;35782;36675.7;109527
BTC;USDT;1,62346E+12;36677.8;37680.4;35936.8;37332;78466
BTC;USDT;1,62354E+12;37332;37463.6;34600.4;35546.1;87717.5
BTC;USDT;1,62363E+12;35546.1;39380;34757;39020.6;86921
BTC;USDT;1,62372E+12;39020.6;41064.1;38730;40516.3;108522
BTC;USDT;1,6238E+12;40516.3;41330;39506.4;40144;80679.6
BTC;USDT;1,62389E+12;40143.8;40527.1;38116;38349;87772
BTC;USDT;1,62397E+12;38349;39559.9;37365;38093;79541.3
BTC;USDT;1,62406E+12;38093;38202.8;35129.3;35819.8;95228
BTC;USDT;1,62415E+12;35820.5;36457;34803.5;35483.7;68712.5
BTC;USDT;1,62423E+12;35483.7;36137.7;33336;35600.2;89878.2
BTC;USDT;1,62432E+12;35600.2;35750;31251.2;31608.9;168779
BTC;USDT;1,62441E+12;31614.1;33298.8;28805;32509.6;204208
BTC;USDT;1,62449E+12;32509.6;34881;31683;33678.1;126966
BTC;USDT;1,62458E+12;33675.1;35298;32286.6;34663.1;86625.8
BTC;USDT;1,62467E+12;34663.1;35500;31275;31584.4;116061
BTC;USDT;1,62475E+12;31576.1;32730;30151;32283.7;107820
BTC;USDT;1,62484E+12;32283.7;34749;31973.4;34700.3;96613.2
BTC;USDT;1,62492E+12;34702.5;35297.7;33862.7;34494.9;82222.3
BTC;USDT;1,62501E+12;34494.9;36600;34225.4;35911.7;90788.8
BTC;USDT;1,6251E+12;35911.7;36100;34017.6;35045;77152.2
BTC;USDT;1,62518E+12;35045;35057.6;32711;33504.7;71708.3
BTC;USDT;1,62527E+12;33502.3;33977;32699;33786.6;56172.2
BTC;USDT;1,62536E+12;33786.5;34945.6;33316.7;34669.1;43044.6
BTC;USDT;1,62544E+12;34669.1;35967.9;34357.1;35286.5;43703.5
BTC;USDT;1,62553E+12;35288.1;35293.8;33125.6;33690.1;64123.9
BTC;USDT;1,62562E+12;33690.1;35118.9;33532;34220;58210.6
BTC;USDT;1,6257E+12;34220;35059.1;33777.8;33862.1;53807.5
BTC;USDT;1,62579E+12;33862.1;33929.6;32077;32875.7;70136.5
BTC;USDT;1,62588E+12;32875.7;34100;32261.1;33815.8;47153.9
BTC;USDT;1,62596E+12;33815.8;34262;33004.8;33502.9;34761.2
BTC;USDT;1,62605E+12;33502.9;34666;33306.5;34259;31572.6
BTC;USDT;1,62613E+12;34259;34678.4;32658.3;33086.6;48181.4
BTC;USDT;1,62622E+12;33086.9;33340;32202.2;32729.8;41126.4
BTC;USDT;1,62631E+12;32729.1;33114;31550;32820;46777.8
BTC;USDT;1,62639E+12;32820;33185.2;31133;31880;51639.6
BTC;USDT;1,62648E+12;31874.5;32249.2;31020;31383.9;48499.9
BTC;USDT;1,62657E+12;31383.9;31955.9;31164.3;31520.1;34012.2
BTC;USDT;1,62665E+12;31520.1;32435;31109;31778.6;35923.7
BTC;USDT;1,62674E+12;31778.6;31899;30407.4;30839.7;47340.5
BTC;USDT;1,62683E+12;30839.7;31063.1;29278;29790.3;61034.1
BTC;USDT;1,62691E+12;29790.3;32858;29482.6;32144.5;82796.3
BTC;USDT;1,627E+12;32144.5;32591.3;31708;32287.8;46148.1
BTC;USDT;1,62708E+12;32287.6;33650;31924.3;33634.1;50112.9
BTC;USDT;1,62717E+12;33634.1;34500;33401.1;34258.1;47977.6
BTC;USDT;1,62726E+12;34261.5;35398;33851.1;35381;47852.9
BTC;USDT;1,62734E+12;35381;40550;35205.8;37237.6;152453
BTC;USDT;1,62743E+12;37241.3;39542.6;36383;39457.9;88397.3
BTC;USDT;1,62752E+12;39456.6;40900;38772;40019.6;101345
BTC;USDT;1,6276E+12;40019.6;40640;39200;40016.5;53998.4
BTC;USDT;1,62769E+12;40018.5;42316.7;38313.2;42206.4;73602.8
BTC;USDT;1,62778E+12;42206.4;42448;41000.1;41461.8;44849.8
BTC;USDT;1,62786E+12;41461.8;42599;39422;39845.4;53953.2
BTC;USDT;1,62795E+12;39850.3;40480;38690;39147.8;50837.4
BTC;USDT;1,62804E+12;39146.9;39780;37642;38207.1;57117.4
BTC;USDT;1,62812E+12;38207;39969.7;37508.6;39723.2;52329.4
BTC;USDT;1,62821E+12;39723.2;41350;37332.7;40862.5;84343.8
BTC;USDT;1,62829E+12;40862.5;43392.4;39853.9;42836.9;75753.9
BTC;USDT;1,62838E+12;42836.9;44700;42446.4;44572.5;73396.7
BTC;USDT;1,62847E+12;44572.5;45310;43261;43794.4;69329.1
BTC;USDT;1,62855E+12;43794.4;46454.1;42779;46253.4;74587.9
BTC;USDT;1,62864E+12;46248.9;46700;44589.5;45585;53814.6
BTC;USDT;1,62873E+12;45585;46743.5;45341.1;45511;52734.9
BTC;USDT;1,62881E+12;45510.7;46218.1;43770;44399;55266.1
BTC;USDT;1,6289E+12;44400.1;47886;44217.4;47800;48239.4
BTC;USDT;1,62899E+12;47800;48144;45971;47068.5;46114.4
BTC;USDT;1,62907E+12;47068.5;47372.3;45500;46973.8;42110.7
BTC;USDT;1,62916E+12;46973.8;48053.8;45660;45901.3;52480.6
BTC;USDT;1,62924E+12;45901.3;47160;44376;44695.9;57039.3
BTC;USDT;1,62933E+12;44695.9;46000;44203.3;44705.3;54099.4
