Date;MarketCap;TradeVolume;ClosePrice
23/08/2019;1,81E+11;20144200000;10127.8
24/08/2019;1,88E+11;18313000000;10385.5
25/08/2019;1,82E+11;21187500000;10145
26/08/2019;1,8E+11;17899200000;10090.1
27/08/2019;1,85E+11;23392500000;10334.9
28/08/2019;1,82E+11;20937200000;10167.9
29/08/2019;1,74E+11;22948100000;9753.49
30/08/2019;1,7E+11;20461700000;9485.14
31/08/2019;1,72E+11;16388600000;9588.99
01/09/2019;1,72E+11;15364900000;9607.29
02/09/2019;1,74E+11;15003400000;9729.27
03/09/2019;1,84E+11;20258700000;10323
04/09/2019;1,9E+11;23588800000;10620.2
05/09/2019;1,89E+11;21198100000;10573.5
06/09/2019;1,89E+11;18952600000;10570.2
07/09/2019;1,86E+11;23555200000;10350.7
08/09/2019;1,87E+11;18658500000;10461.5
09/09/2019;1,86E+11;16804100000;10404.3
10/09/2019;1,85E+11;21012500000;10321.9
11/09/2019;1,81E+11;17425800000;10121.1
12/09/2019;1,82E+11;19989800000;10150.7
13/09/2019;1,86E+11;17986800000;10401.3
14/09/2019;1,86E+11;16650600000;10355.6
15/09/2019;1,86E+11;16529700000;10349.6
16/09/2019;1,85E+11;13781900000;10305.7
17/09/2019;1,84E+11;17580600000;10268.4
18/09/2019;1,83E+11;17279100000;10203.1
19/09/2019;1,82E+11;18848400000;10158.9
20/09/2019;1,84E+11;23532600000;10253.2
21/09/2019;1,83E+11;17281100000;10178.4
22/09/2019;1,8E+11;15973800000;9997.2
23/09/2019;1,8E+11;16268100000;10041.3
24/09/2019;1,74E+11;17797300000;9699.5
25/09/2019;1,58E+11;27762400000;8702.71
26/09/2019;1,52E+11;25000700000;8446.24
27/09/2019;1,45E+11;22627900000;8098.81
28/09/2019;1,47E+11;19755400000;8183.48
29/09/2019;1,48E+11;17936700000;8225.11
30/09/2019;1,45E+11;16673600000;8064.38
01/10/2019;1,49E+11;21681400000;8271.29
02/10/2019;1,5E+11;17832900000;8366.5
03/10/2019;1,5E+11;17676200000;8350.13
04/10/2019;1,47E+11;17383600000;8176.35
05/10/2019;1,47E+11;16931300000;8156.52
06/10/2019;1,46E+11;16751300000;8140.24
07/10/2019;1,42E+11;16860200000;7890.23
08/10/2019;1,47E+11;21702100000;8182.25
09/10/2019;1,47E+11;19349500000;8180.69
10/10/2019;1,54E+11;21622600000;8573.06
11/10/2019;1,54E+11;21308000000;8561.52
12/10/2019;1,49E+11;22522200000;8277.85
13/10/2019;1,49E+11;18009600000;8308.47
14/10/2019;1,49E+11;17006200000;8289.5
15/10/2019;1,5E+11;17384100000;8347.35
16/10/2019;1,47E+11;17879500000;8175.86
17/10/2019;1,44E+11;18700100000;8010.3
18/10/2019;1,45E+11;17154400000;8079.93
19/10/2019;1,43E+11;18868000000;7957.31
20/10/2019;1,43E+11;16704300000;7949.8
21/10/2019;1,48E+11;18477600000;8208.36
22/10/2019;1,48E+11;17608600000;8220.92
23/10/2019;1,45E+11;19789300000;8045.29
24/10/2019;1,35E+11;23372900000;7468.53
25/10/2019;1,34E+11;18827800000;7433.92
26/10/2019;1,55E+11;33573900000;8652.03
27/10/2019;1,66E+11;49973800000;9217.24
28/10/2019;1,71E+11;38396800000;9502.02
29/10/2019;1,66E+11;36102400000;9239.9
30/10/2019;1,7E+11;32395200000;9407.16
31/10/2019;1,65E+11;30846900000;9171.87
01/11/2019;1,65E+11;30452200000;9151.82
02/11/2019;1,66E+11;28239200000;9233.41
03/11/2019;1,68E+11;24723400000;9302.83
04/11/2019;1,66E+11;24204100000;9204.29
05/11/2019;1,69E+11;30915700000;9378.95
06/11/2019;1,68E+11;28787500000;9340.05
08/11/2019;1,66E+11;27099300000;9221.07
09/11/2019;1,59E+11;22726100000;8809.78
11/11/2019;1,63E+11;24973700000;9043.67
12/11/2019;1,58E+11;24569600000;8729.92
13/11/2019;1,59E+11;25677600000;8806.75
14/11/2019;1,58E+11;22919700000;8770.78
15/11/2019;1,56E+11;24149500000;8652.03
16/11/2019;1,53E+11;27102700000;8480.44
17/11/2019;1,53E+11;21153000000;8496.38
18/11/2019;1,53E+11;22809000000;8508.5
19/11/2019;1,48E+11;25563700000;8202.83
20/11/2019;1,46E+11;23442300000;8095.87
22/11/2019;1,38E+11;26390700000;7632.49
23/11/2019;1,32E+11;39111600000;7293.01
24/11/2019;1,32E+11;23984200000;7309.69
25/11/2019;1,26E+11;25073900000;6935.74
26/11/2019;1,28E+11;34693300000;7118.26
27/11/2019;1,3E+11;25650800000;7157.68
28/11/2019;1,35E+11;28972700000;7483.75
29/11/2019;1,35E+11;22282600000;7438.62
30/11/2019;1,4E+11;23595200000;7720.87
01/12/2019;1,34E+11;22892900000;7405.81
03/12/2019;1,32E+11;19403400000;7308.98
04/12/2019;1,31E+11;24794700000;7209.97
06/12/2019;1,34E+11;22344100000;7373.78
07/12/2019;1,36E+11;20930300000;7530.92
08/12/2019;1,36E+11;17579300000;7493.54
09/12/2019;1,36E+11;17330600000;7508.32
10/12/2019;1,33E+11;19646900000;7347.04
11/12/2019;1,31E+11;19546200000;7233.95
12/12/2019;1,3E+11;18016900000;7197.43
13/12/2019;1,3E+11;19829800000;7200.71
14/12/2019;1,31E+11;18535700000;7247.35
15/12/2019;1,29E+11;18896100000;7108.56
17/12/2019;1,25E+11;22208900000;6901.04
18/12/2019;1,2E+11;26481400000;6627.16
19/12/2019;1,31E+11;57308300000;7274.77
20/12/2019;1,29E+11;23539000000;7152.56
21/12/2019;1,3E+11;22483200000;7185.44
22/12/2019;1,29E+11;18632500000;7141.55
23/12/2019;1,35E+11;24325800000;7488.2
24/12/2019;1,33E+11;30235900000;7335.21
25/12/2019;1,31E+11;26519700000;7266.61
26/12/2019;1,31E+11;24771700000;7208.49
28/12/2019;1,31E+11;25893700000;7247.62
29/12/2019;1,34E+11;22035200000;7394.03
31/12/2019;1,31E+11;22320700000;7240.43
01/01/2020;1,3E+11;21187900000;7195.15
02/01/2020;1,3E+11;18123500000;7193.75
03/01/2020;1,26E+11;20313200000;6963.85
04/01/2020;1,33E+11;31015800000;7300.35
05/01/2020;1,33E+11;20611600000;7351.38
06/01/2020;1,33E+11;21929200000;7349.97
07/01/2020;1,41E+11;28148500000;7734.68
08/01/2020;1,48E+11;34823200000;8147.42
09/01/2020;1,42E+11;29276100000;7832.8
11/01/2020;1,47E+11;35777300000;8180.51
12/01/2020;1,46E+11;31504600000;8012.09
13/01/2020;1,48E+11;27533400000;8171.4
14/01/2020;1,47E+11;27962200000;8110.65
15/01/2020;1,59E+11;55384200000;8801.87
16/01/2020;1,6E+11;48160400000;8820.85
17/01/2020;1,58E+11;36462200000;8720.92
18/01/2020;1,62E+11;41671900000;8902.57
19/01/2020;1,62E+11;36801800000;8906.9
20/01/2020;1,57E+11;29527700000;8631.25
22/01/2020;1,59E+11;27057700000;8724.82
23/01/2020;1,53E+11;30696000000;8415.96
25/01/2020;1,53E+11;30691700000;8432.1
26/01/2020;1,52E+11;26582200000;8348.67
27/01/2020;1,56E+11;30241200000;8595.73
28/01/2020;1,61E+11;39661500000;8879.34
29/01/2020;1,7E+11;49812800000;9320.81
30/01/2020;1,69E+11;47273400000;9276.89
31/01/2020;1,73E+11;51037800000;9509.8
01/02/2020;1,69E+11;50102800000;9308.06
02/02/2020;1,7E+11;48308000000;9363.22
03/02/2020;1,69E+11;56824800000;9308.91
05/02/2020;1,67E+11;55377700000;9179.96
06/02/2020;1,75E+11;65675600000;9592.18
07/02/2020;1,77E+11;71141700000;9744.64
08/02/2020;1,78E+11;69495700000;9799.45
09/02/2020;1,8E+11;71561800000;9890.7
10/02/2020;1,85E+11;78111000000;10148.4
11/02/2020;1,8E+11;81406700000;9890.12
12/02/2020;1,86E+11;38930600000;10226.9
13/02/2020;1,88E+11;45456600000;10328.9
14/02/2020;1,88E+11;50206600000;10320.2
16/02/2020;1,8E+11;51460300000;9894.14
17/02/2020;1,77E+11;48517600000;9723.61
19/02/2020;1,85E+11;54648000000;10133.8
20/02/2020;1,75E+11;50502700000;9618.41
21/02/2020;1,75E+11;53579100000;9608.17
22/02/2020;1,77E+11;37678200000;9673.01
23/02/2020;1,76E+11;32555300000;9658.61
24/02/2020;1,81E+11;38743700000;9946.72
25/02/2020;1,76E+11;41928800000;9670.96
26/02/2020;1,7E+11;39441800000;9345.34
27/02/2020;1,61E+11;45140100000;8801.66
28/02/2020;1,59E+11;41297700000;8717.33
29/02/2020;0;0;0
01/03/2020;1,56E+11;33291600000;8552.99
02/03/2020;1,56E+11;34310800000;8567.8
03/03/2020;1,63E+11;59776600000;8905.88
04/03/2020;1,6E+11;68336000000;8756.72
05/03/2020;1,6E+11;38832100000;8758.65
06/03/2020;1,65E+11;38122600000;9038.87
07/03/2020;1,67E+11;41388100000;9135.84
08/03/2020;1,63E+11;36764800000;8902.2
09/03/2020;1,47E+11;39132200000;8041.37
10/03/2020;1,44E+11;40882200000;7906.73
12/03/2020;1,45E+11;38689000000;7935.52
13/03/2020;1,01E+11;74329700000;5542.82
15/03/2020;95216500000;36054600000;5214.19
16/03/2020;98632600000;32985700000;5397.93
17/03/2020;91962800000;44034400000;5032.5
18/03/2020;98079800000;36007100000;5389.42
19/03/2020;98260000000;37618100000;5376.28
20/03/2020;1,13E+11;48056200000;6170.2
21/03/2020;1,13E+11;50936800000;6195.6
22/03/2020;1,12E+11;40189200000;6145.77
23/03/2020;1,07E+11;37255700000;5859.65
24/03/2020;1,23E+11;45846500000;6730.17
26/03/2020;1,22E+11;42082300000;6695.9
27/03/2020;1,24E+11;34840500000;6765.56
28/03/2020;1,17E+11;32910600000;6397.83
29/03/2020;1,14E+11;35231800000;6255
30/03/2020;1,09E+11;25923500000;5915.34
31/03/2020;1,17E+11;34907100000;6403.14
01/04/2020;1,18E+11;32287700000;6421.71
02/04/2020;1,21E+11;35887000000;6640.8
03/04/2020;1,25E+11;47638700000;6807.9
04/04/2020;1,23E+11;39867500000;6732.85
05/04/2020;1,26E+11;35009200000;6859.42
06/04/2020;1,24E+11;31885700000;6788.05
07/04/2020;1,33E+11;45370100000;7297.64
08/04/2020;1,32E+11;43386100000;7196.78
09/04/2020;1,35E+11;38922500000;7342.29
10/04/2020;1,34E+11;34921500000;7294.49
11/04/2020;1,26E+11;37828000000;6864.69
12/04/2020;1,26E+11;30280100000;6878.78
13/04/2020;1,27E+11;34544400000;6913.16
14/04/2020;1,26E+11;38062400000;6857.54
15/04/2020;1,26E+11;33837400000;6860.18
16/04/2020;1,21E+11;29692900000;6629.43
17/04/2020;1,29E+11;45752000000;7059.93
18/04/2020;1,29E+11;31701900000;7035.26
19/04/2020;1,33E+11;30035200000;7242.51
20/04/2020;1,31E+11;29714800000;7127.51
21/04/2020;1,26E+11;35276600000;6856.46
22/04/2020;1,25E+11;30093300000;6842.04
23/04/2020;1,3E+11;30819500000;7110
24/04/2020;1,35E+11;41032900000;7382.79
25/04/2020;1,37E+11;33233100000;7495.39
26/04/2020;1,38E+11;31610200000;7538.56
27/04/2020;1,41E+11;33760900000;7683.87
28/04/2020;1,43E+11;35205500000;7774.28
29/04/2020;1,42E+11;32855700000;7758.23
30/04/2020;1,6E+11;60399600000;8744.43
01/05/2020;1,58E+11;65838300000;8610.64
02/05/2020;1,62E+11;44774000000;8824.82
03/05/2020;1,65E+11;39177900000;8966.31
04/05/2020;1,63E+11;45617000000;8888.67
05/05/2020;1,62E+11;44698200000;8884.41
06/05/2020;1,65E+11;43436200000;9003.24
07/05/2020;1,68E+11;48538800000;9144.69
08/05/2020;1,83E+11;61712300000;9959.17
09/05/2020;1,8E+11;50955600000;9821.81
10/05/2020;1,76E+11;46706500000;9566.78
11/05/2020;1,61E+11;61704500000;8752.62
12/05/2020;1,58E+11;57996100000;8604.75
13/05/2020;1,61E+11;39515500000;8788.47
14/05/2020;1,71E+11;44240000000;9283.09
15/05/2020;1,79E+11;52076600000;9796.49
16/05/2020;1,71E+11;44866800000;9309.29
17/05/2020;1,72E+11;34146500000;9375.3
18/05/2020;1,77E+11;35650000000;9666.33
19/05/2020;1,78E+11;38922900000;9708.44
20/05/2020;1,79E+11;37077500000;9760.2
21/05/2020;1,75E+11;34829200000;9526.51
22/05/2020;1,67E+11;35965000000;9059.96
23/05/2020;1,68E+11;27700900000;9131.77
24/05/2020;1,69E+11;26159700000;9170.36
25/05/2020;1,61E+11;29437500000;8731.85
26/05/2020;1,63E+11;29131000000;8883.69
27/05/2020;1,63E+11;26860800000;8839.13
28/05/2020;1,69E+11;28916200000;9174.12
29/05/2020;1,76E+11;31771100000;9546.05
30/05/2020;1,73E+11;28880300000;9427.12
31/05/2020;1,78E+11;30231500000;9662.71
01/06/2020;1,74E+11;27396700000;9466.96
02/06/2020;1,87E+11;33702500000;10167.9
03/06/2020;1,75E+11;36841200000;9515.24
04/06/2020;1,77E+11;25222000000;9645.23
05/06/2020;1,8E+11;24903100000;9776.2
06/06/2020;1,77E+11;23448000000;9636.97
07/06/2020;1,78E+11;19374400000;9662.86
08/06/2020;1,79E+11;23856600000;9738.6
09/06/2020;1,8E+11;21155000000;9773.03
10/06/2020;1,8E+11;22844300000;9767
11/06/2020;1,82E+11;24398700000;9874.9
12/06/2020;1,72E+11;31225200000;9326
13/06/2020;1,74E+11;23601500000;9469.53
14/06/2020;1,74E+11;19693500000;9469.47
15/06/2020;1,72E+11;18836200000;9345.96
16/06/2020;1,74E+11;29160900000;9431.72
17/06/2020;1,75E+11;26391000000;9524.93
18/06/2020;1,74E+11;23643200000;9463.36
19/06/2020;1,73E+11;20601100000;9399.77
20/06/2020;1,71E+11;23738500000;9312.78
21/06/2020;1,72E+11;19774500000;9360.25
22/06/2020;1,71E+11;18986200000;9298.36
23/06/2020;1,78E+11;24768600000;9678.68
24/06/2020;1,77E+11;17756800000;9624.68
25/06/2020;1,71E+11;23183800000;9288.06
26/06/2020;1,7E+11;23499200000;9258.67
27/06/2020;1,69E+11;22429200000;9166.49
28/06/2020;1,66E+11;21515600000;9013.91
29/06/2020;1,68E+11;19665900000;9139.9
30/06/2020;1,69E+11;19754500000;9185.17
01/07/2020;1,69E+11;19741400000;9149.72
02/07/2020;1,7E+11;20005000000;9230.67
03/07/2020;1,68E+11;19379500000;9094.32
04/07/2020;1,67E+11;17420500000;9071.38
05/07/2020;1,68E+11;16643700000;9132.91
06/07/2020;1,67E+11;17324500000;9087.41
07/07/2020;1,72E+11;21987100000;9342.38
08/07/2020;1,71E+11;18945700000;9253.63
09/07/2020;1,74E+11;20708600000;9432.17
10/07/2020;1,7E+11;19480400000;9235.72
11/07/2020;1,71E+11;18224400000;9282.91
12/07/2020;1,7E+11;16167100000;9234.31
13/07/2020;1,71E+11;17174000000;9297.48
14/07/2020;1,7E+11;18245700000;9240.76
15/07/2020;1,7E+11;19147300000;9247.06
16/07/2020;1,7E+11;16565900000;9203.37
17/07/2020;1,68E+11;18760500000;9136.48
18/07/2020;1,69E+11;16500700000;9156.28
19/07/2020;1,69E+11;15638500000;9168.4
20/07/2020;1,7E+11;16085400000;9202.62
21/07/2020;1,69E+11;17080400000;9163.16
22/07/2020;1,73E+11;20048100000;9384.38
23/07/2020;1,75E+11;19702400000;9514.3
24/07/2020;1,77E+11;26966100000;9589.82
25/07/2020;1,76E+11;35810900000;9535.94
26/07/2020;1,79E+11;36726100000;9691.83
27/07/2020;1,83E+11;19713200000;9925.75
28/07/2020;2,02E+11;34694800000;10962.3
29/07/2020;2,01E+11;27637600000;10904.9
30/07/2020;2,05E+11;23642100000;11093.6
31/07/2020;2,05E+11;22265400000;11116.3
01/08/2020;2,09E+11;22329800000;11325.6
02/08/2020;2,18E+11;26198900000;11812.1
03/08/2020;2,04E+11;27584600000;11066.3
04/08/2020;2,07E+11;20583300000;11230.9
05/08/2020;2,07E+11;20527200000;11181.9
06/08/2020;2,16E+11;22359900000;11719.3
07/08/2020;2,17E+11;21793300000;11768.1
08/08/2020;2,14E+11;21624700000;11571.5
09/08/2020;2,17E+11;17286800000;11739.1
10/08/2020;2,16E+11;17051500000;11682.9
11/08/2020;2,19E+11;24145900000;11862.9
12/08/2020;2,11E+11;24448700000;11398.7
13/08/2020;2,14E+11;22803800000;11579.9
14/08/2020;2,17E+11;24755800000;11817.2
15/08/2020;2,17E+11;21650900000;11777.4
16/08/2020;2,19E+11;21285700000;11864.9
17/08/2020;2,2E+11;19209700000;11901.8
18/08/2020;2,27E+11;25481900000;12272.5
19/08/2020;2,21E+11;24825700000;11949.6
20/08/2020;2,17E+11;23384200000;11733.3
21/08/2020;2,19E+11;20353300000;11861.8
22/08/2020;2,13E+11;23406400000;11515.1
23/08/2020;2,16E+11;19572800000;11676.4
24/08/2020;2,15E+11;18467200000;11647.9
25/08/2020;2,17E+11;20061600000;11758.8
26/08/2020;2,1E+11;23423300000;11350.8
27/08/2020;2,12E+11;20869900000;11465
28/08/2020;2,09E+11;21595900000;11300.4
29/08/2020;2,13E+11;19271300000;11519.1
30/08/2020;2,12E+11;18415400000;11481.5
31/08/2020;2,16E+11;19909600000;11701
01/09/2020;2,16E+11;21077300000;11672.3
02/09/2020;2,21E+11;25232600000;11895.2
03/09/2020;2,11E+11;26038700000;11418.3
04/09/2020;1,88E+11;49411100000;10197.5
05/09/2020;1,94E+11;27623500000;10484.5
06/09/2020;1,88E+11;56430000000;10177.8
07/09/2020;1,9E+11;28801000000;10260
08/09/2020;1,92E+11;26560100000;10359.4
09/09/2020;1,87E+11;47780700000;10125
10/09/2020;1,89E+11;21357100000;10230.2
11/09/2020;1,91E+11;77545800000;10342.2
12/09/2020;1,92E+11;20796800000;10378.2
13/09/2020;1,93E+11;19955500000;10439.4
14/09/2020;1,91E+11;21057400000;10328.9
15/09/2020;1,97E+11;23526100000;10661.1
16/09/2020;1,99E+11;23802100000;10787.6
17/09/2020;2,03E+11;24459100000;10952.2
18/09/2020;2,02E+11;23547200000;10938
19/09/2020;2,02E+11;20681800000;10927.2
20/09/2020;2,05E+11;18334300000;11084
21/09/2020;2,02E+11;20161700000;10923.3
22/09/2020;1,94E+11;23757100000;10439.5
23/09/2020;1,95E+11;19866600000;10527.6
24/09/2020;1,89E+11;19982000000;10223.8
25/09/2020;1,99E+11;21348400000;10726.5
26/09/2020;1,98E+11;19119800000;10682
27/09/2020;1,99E+11;16886100000;10743.2
28/09/2020;1,99E+11;17640000000;10765.3
29/09/2020;1,98E+11;19870000000;10672
30/09/2020;2,01E+11;18308900000;10837.5
01/10/2020;1,99E+11;18558600000;10770.9
02/10/2020;1,97E+11;20889800000;10628
03/10/2020;1,96E+11;21258700000;10572.7
04/10/2020;1,95E+11;16039800000;10546.7
05/10/2020;1,97E+11;16029200000;10670.7
06/10/2020;2E+11;17853500000;10784.9
07/10/2020;1,96E+11;19419700000;10606
08/10/2020;1,98E+11;17222500000;10668
09/10/2020;2,02E+11;19768000000;10888.7
10/10/2020;2,05E+11;19254900000;11063.3
11/10/2020;2,09E+11;19496600000;11286.5
12/10/2020;2,11E+11;16270100000;11377.8
13/10/2020;2,14E+11;20957700000;11543.2
14/10/2020;2,12E+11;19556000000;11426.1
15/10/2020;2,12E+11;20441500000;11435.6
16/10/2020;2,13E+11;20511500000;11495.6
17/10/2020;2,1E+11;20436700000;11319.1
18/10/2020;2,1E+11;15650900000;11365.8
19/10/2020;2,13E+11;15569800000;11495.9
20/10/2020;2,17E+11;18121500000;11752.1
21/10/2020;2,2E+11;21432000000;11908.7
22/10/2020;2,37E+11;29314300000;12806.4
23/10/2020;2,4E+11;25070900000;12951
24/10/2020;2,4E+11;21379900000;12928.1
25/10/2020;2,43E+11;19302800000;13106
26/10/2020;2,41E+11;18998700000;13021.4
27/10/2020;2,42E+11;21507600000;13060.8
28/10/2020;2,53E+11;23918500000;13655.2
29/10/2020;2,46E+11;26825900000;13283
30/10/2020;2,5E+11;22860800000;13441.9
31/10/2020;2,51E+11;23482800000;13537.2
01/11/2020;2,55E+11;22691200000;13778.6
02/11/2020;2,54E+11;19772000000;13720.4
03/11/2020;2,51E+11;22630900000;13558.4
04/11/2020;2,59E+11;22602900000;13990
05/11/2020;2,61E+11;25857200000;14101.7
06/11/2020;2,88E+11;36313300000;15553.3
07/11/2020;2,89E+11;34523600000;15548.3
08/11/2020;2,75E+11;30369900000;14818.5
09/11/2020;2,87E+11;24082600000;15496.3
10/11/2020;2,84E+11;29501800000;15335.3
11/11/2020;2,83E+11;21918800000;15278.7
12/11/2020;2,91E+11;23990600000;15686.9
13/11/2020;3,02E+11;28001100000;16265.1
14/11/2020;3,03E+11;24826300000;16326.8
15/11/2020;2,98E+11;22096600000;16095.6
16/11/2020;2,96E+11;19184700000;15984.7
17/11/2020;3,1E+11;24606400000;16714.4
18/11/2020;3,27E+11;31572400000;17651.8
19/11/2020;3,31E+11;40089900000;17829.9
20/11/2020;3,31E+11;30586800000;17819.8
21/11/2020;3,46E+11;28731300000;18628.8
22/11/2020;3,47E+11;31201900000;18689.5
23/11/2020;3,42E+11;33010200000;18390.6
24/11/2020;3,40635E+11;33389700000;18360.7
26/11/2020;3,48158E+11;32146100000;18753.3
27/11/2020;3,17999E+11;48739000000;17138
28/11/2020;3,18057E+11;30680300000;17140.3
29/11/2020;3,28813E+11;24501300000;17719
30/11/2020;3,36495E+11;23940300000;18170
01/12/2020;3,63928E+11;36160800000;19609.5
02/12/2020;3,49588E+11;38614600000;18857.4
03/12/2020;3,56518E+11;28923100000;19208.4
04/12/2020;3,60662E+11;24342600000;19435.2
05/12/2020;3,4785E+11;26369900000;18711.2
06/12/2020;3,55245E+11;23333300000;19139.1
07/12/2020;3,58762E+11;21832200000;19325.6
08/12/2020;3,56588E+11;22034500000;19198.8
09/12/2020;3,40435E+11;26800000000;18336.5
10/12/2020;3,44693E+11;29806800000;18565
11/12/2020;3,39715E+11;24092700000;18262.1
12/12/2020;3,35311E+11;26080200000;18058
13/12/2020;3,49236E+11;21918800000;18807.1
14/12/2020;3,55643E+11;23550600000;19151.1
15/12/2020;3,57681E+11;21638000000;19260
16/12/2020;3,60543E+11;24173300000;19432.4
17/12/2020;3,9618E+11;39062600000;21317.7
18/12/2020;4,23588E+11;60693800000;22805.7
19/12/2020;4,2946E+11;37000200000;23120.6
20/12/2020;4,43289E+11;35253000000;23863.9
21/12/2020;4,36893E+11;32907800000;23518.3
22/12/2020;4,2433E+11;38423400000;22841
23/12/2020;4,41753E+11;38733800000;23794.8
24/12/2020;4,33052E+11;42917700000;23308.1
25/12/2020;4,41615E+11;36826400000;23760.3
26/12/2020;4,58416E+11;36622900000;24671.1
27/12/2020;4,91979E+11;41995200000;26476.1
28/12/2020;4,93427E+11;56655000000;26423.2
29/12/2020;5,03712E+11;42186500000;27125.4
30/12/2020;5,0968E+11;38081800000;27424.5
31/12/2020;5,35967E+11;43341100000;28837.3
02/01/2021;5,45593E+11;34089700000;29352.1
03/01/2021;5,97888E+11;57273400000;32163.8
04/01/2021;6,13617E+11;1,78894E+11;33008.2
05/01/2021;5,85726E+11;74657200000;31515.6
06/01/2021;6,33652E+11;67420500000;34082.2
07/01/2021;6,82744E+11;71027200000;36933.5
08/01/2021;7,3534E+11;78643000000;39547.1
09/01/2021;7,58971E+11;82846500000;40816
10/01/2021;7,49347E+11;55921800000;40296.5
11/01/2021;7,14079E+11;73381100000;38397.9
12/01/2021;6,63381E+11;1,11692E+11;35669.9
13/01/2021;6,29752E+11;68954100000;33938.3
14/01/2021;6,96669E+11;65278900000;37456
15/01/2021;7,29751E+11;57519400000;39232.8
16/01/2021;6,84305E+11;63450700000;36787.5
17/01/2021;6,74661E+11;55054300000;36254.7
18/01/2021;6,72292E+11;50749300000;35804.3
19/01/2021;6,82647E+11;46769000000;36595.5
20/01/2021;6,71735E+11;51737000000;36104.9
21/01/2021;6,62434E+11;58406600000;35587.5
22/01/2021;5,75206E+11;69415300000;30913.7
23/01/2021;6,13271E+11;69549700000;32957.9
24/01/2021;5,96744E+11;43575400000;32068.1
25/01/2021;6,00595E+11;42810500000;32273.5
26/01/2021;6,02518E+11;50410600000;32375.3
27/01/2021;6,06574E+11;48489700000;32582.1
28/01/2021;5,66661E+11;51514300000;30445.5
29/01/2021;6,16625E+11;51076000000;33128.3
30/01/2021;6,35689E+11;97468500000;34150.8
31/01/2021;6,36625E+11;52001300000;34199.5
01/02/2021;6,15014E+11;42488600000;33064.8
02/02/2021;6,21908E+11;49268900000;33406
03/02/2021;6,60664E+11;50730700000;35486
04/02/2021;6,95795E+11;49762100000;37494.7
05/02/2021;6,86454E+11;54494800000;36816.5
06/02/2021;7,0632E+11;47446300000;38007.8
07/02/2021;7,32453E+11;57076900000;39279.4
08/02/2021;7,23435E+11;53802600000;38833.3
09/02/2021;8,62414E+11;86994200000;46307.6
10/02/2021;8,67165E+11;78828400000;46569.6
11/02/2021;8,39561E+11;70000400000;44848.7
12/02/2021;8,90629E+11;66187200000;47816
13/02/2021;8,80621E+11;61942200000;47414.2
14/02/2021;8,74425E+11;55312400000;46941.3
15/02/2021;9,05515E+11;57738400000;48607.9
16/02/2021;8,92345E+11;61061900000;47898.5
17/02/2021;9,1734E+11;64141100000;49238.1
18/02/2021;9,71517E+11;68478700000;52143.7
19/02/2021;9,63911E+11;58486500000;51733.1
20/02/2021;1,04419E+12;71397200000;56038.7
21/02/2021;1,05056E+12;77351800000;56377.6
22/02/2021;1,07538E+12;61223300000;57669.3
23/02/2021;1,01209E+12;1,01532E+11;54410.9
24/02/2021;9,04134E+11;1,1669E+11;48691.9
25/02/2021;9,29082E+11;73140600000;49849.4
26/02/2021;8,75884E+11;60355400000;46992.7
27/02/2021;8,69071E+11;74357200000;46551.5
28/02/2021;8,6965E+11;50989800000;46653.5
01/03/2021;8,38308E+11;59679600000;44970.2
02/03/2021;9,28147E+11;63218600000;49787.3
03/03/2021;9,05413E+11;53499500000;48532.2
04/03/2021;9,4297E+11;59212300000;50577.5
05/03/2021;9,08517E+11;60749600000;48727.5
06/03/2021;9,11379E+11;56568100000;49091.8
07/03/2021;9,16505E+11;41478800000;49019.4
08/03/2021;9,55041E+11;46146300000;51313.1
09/03/2021;9,74195E+11;53568900000;52328.5
10/03/2021;1,01898E+12;57418300000;54700.3
11/03/2021;1,04481E+12;63560500000;56020.5
12/03/2021;1,07784E+12;64605200000;57788.9
13/03/2021;1,06978E+12;59985000000;57353.9
14/03/2021;1,14519E+12;67332800000;61315.2
15/03/2021;1,11168E+12;48104100000;59429
16/03/2021;1,0492E+12;70594500000;55805.3
17/03/2021;1,06022E+12;63219900000;56830.3
18/03/2021;1,10103E+12;63368300000;59014.9
19/03/2021;1,08107E+12;58387000000;57922.4
20/03/2021;1,08674E+12;51948400000;58243.3
21/03/2021;1,09002E+12;54549100000;58376.2
22/03/2021;1,07436E+12;55664100000;57573.5
23/03/2021;1,02064E+12;62001700000;54370.1
24/03/2021;1,01764E+12;60383400000;54584.9
25/03/2021;9,82797E+11;73029100000;52526.9
26/03/2021;9,59155E+11;63401600000;51416.9
27/03/2021;1,02721E+12;55442600000;55033.1
28/03/2021;1,04218E+12;47285700000;55832.4
29/03/2021;1,03933E+12;49315800000;55728.1
30/03/2021;1,07594E+12;57387000000;57634.9
31/03/2021;1,09529E+12;52387500000;58668.6
01/04/2021;1,09813E+12;57495800000;58817.4
02/04/2021;1,09858E+12;54320700000;58801.2
03/04/2021;1,10313E+12;52224900000;59060
04/04/2021;1,0671E+12;52067900000;57060.4
05/04/2021;1,08734E+12;46156800000;58228.8
06/04/2021;1,0962E+12;54670200000;58706.8
07/04/2021;1,08434E+12;61497700000;58062.2
08/04/2021;1,05076E+12;67617600000;56134.4
09/04/2021;1,08336E+12;48714400000;58065.6
10/04/2021;1,08579E+12;45880900000;58153
11/04/2021;1,11622E+12;61788200000;59979.4
12/04/2021;1,12061E+12;46792500000;59988
